TRANS_ID;CUST_ID;TRANS_AMT;TRANS_DATE
201381;89477;6309.593;2013-11-09
201382;63395;2981.625;2007-11-24
201383;55244;8249.078;2010-12-15
201384;79928;3926.26;2004-03-24
201385;60993;9594.867;2008-05-02
201386;32715;3244.825;2007-05-28
201387;58457;1560.505;2004-02-11
201388;26747;53.871;2012-06-19
201389;19682;9340.423;2002-12-06
201390;56506;8123.281;2013-03-22
201391;64188;5792.995;2005-10-27
201392;56421;2601.074;2007-01-07
201393;35532;2474.867;2003-09-03
201394;80386;2775.137;2005-10-15
201395;86818;9232.728;2001-09-08
201396;54649;7620.988;2004-01-22
201397;44242;7020.551;2009-07-30
201398;84465;4362.284;2009-11-04
201399;12740;4788.51;2006-12-13
201400;82325;7955.318;2006-06-20
201401;72879;1720.989;2008-09-09
201402;42333;6699.037;2005-07-10
201403;80595;5083.064;2013-09-15
201404;43398;5448.364;2004-03-27
201405;58439;5789.577;2009-12-24
201406;13020;670.469;2008-10-24
201407;51907;571.091;2007-04-07
201408;13522;7405.801;2006-10-16
201409;12125;1649.436;2008-10-12
201410;56473;4129.863;2014-02-24
201411;38078;5850.69;2013-04-10
201412;67832;2069.205;2013-03-04
201413;35051;6387.943;2003-12-22
201414;53188;5429.201;2006-07-05
201415;15056;8162.993;2003-05-28
201416;52465;824.32;2008-06-01
201417;61009;7160.734;2006-03-17
201418;66730;6321.242;2010-01-01
201419;59760;179.82;2009-10-13
201420;65018;1575.088;2003-01-08
201421;88703;9714.175;2004-10-10
201422;15400;2583.12;2007-05-07
201423;16235;9490.627;2005-05-20
201424;30636;1176.998;2012-08-10
201425;40202;3715.011;2002-05-25
201426;84264;229.07;2003-12-08
201427;26128;7939.29;2005-06-07
201428;93269;466.902;2006-02-15
201429;83865;2559.451;2001-04-27
201430;73994;996.36;2014-02-04
201431;12166;5923.17;2012-10-29
201432;11166;9703.953;2014-01-10
201433;19325;2276.684;2011-09-25
201434;46112;9027.341;2009-04-24
201435;86641;9178.659;2012-02-25
201436;22543;9340.64;2004-02-29
201437;13388;1980.195;2003-01-19
201438;89393;7982.456;2007-01-02
201439;84371;4840.796;2006-10-29
201440;90447;7939.152;2012-09-01
201441;29648;8125.012;2001-08-01
201442;21598;8846.745;2005-12-16
201443;54207;3098.183;2008-09-26
201444;52593;6287.536;2011-06-27
201445;82208;7254.666;2008-03-19
201446;50284;7028.554;2005-01-03
201447;56997;692.245;2003-12-30
201448;57507;5221.855;2001-10-03
201449;79963;4140.418;2010-09-05
201450;35467;9169.603;2011-12-27
201451;68156;6458.14;2006-01-29
201452;45109;3297.803;2012-12-11
201453;48972;8395.126;2011-11-06
201454;19575;7359.907;2009-03-18
201455;65554;7497.831;2004-10-17
201456;35352;3016.666;2004-01-08
201457;89639;4867.556;2014-01-07
201458;39003;4808.376;2008-10-29
201459;51121;248.238;2011-12-06
201460;36930;3005.934;2005-11-26
201461;19465;9330.163;2004-10-02
201462;68117;6074.864;2006-05-08
201463;21466;6695.683;2003-03-02
201464;63656;4426.302;2005-02-10
201465;55117;4335.18;2004-07-31
201466;57838;1671.649;2010-03-20
201467;76237;1025.313;2011-08-22
201468;92713;134.891;2012-06-09
201469;62092;225.948;2006-07-01
201470;49057;2864.955;2004-05-11
201471;68908;1762.972;2006-08-24
201472;78795;5840.757;2006-06-10
201473;36989;4879.374;2002-08-18
201474;45146;5184.716;2008-12-04
201475;81149;7352.326;2009-03-03
201476;86825;4713.394;2010-04-05
201477;14024;4967.908;2002-06-22
201478;93434;8311.165;2005-02-17
201479;40751;715.064;2012-06-10
201480;35034;8029.231;2008-11-05
201481;70523;9916.755;2010-01-05
201482;59066;8930.708;2010-09-13
201483;39951;7835.713;2003-06-12
201484;63829;3710.163;2010-09-22
201485;69136;1355.261;2012-10-14
201486;67353;998.437;2009-09-04
201487;17688;8367.66;2005-08-15
201488;14461;3572.913;2013-03-25
201489;15757;3021.284;2003-03-05
201490;56149;8627.029;2010-07-14
201491;86354;5566.134;2004-05-06
201492;78169;8448.528;2002-11-24
201493;23903;5782.681;2013-12-01
201494;18980;4410.155;2009-07-24
201495;80341;5809.226;2004-12-21
201496;72215;7985.081;2004-05-19
201497;25880;6891.848;2013-02-23
201498;32893;660.893;2002-10-10
201499;73631;8821.409;2013-08-25
201500;85448;4814.056;2004-06-05
201501;81444;9625.679;2001-11-09
201502;22868;9351.642;2005-07-07
201503;27721;9682.078;2010-02-01
201504;79942;2851.15;2013-12-22
201505;82916;2522.915;2010-02-22
201506;46097;6204.155;2004-08-10
201507;63489;4001.779;2005-06-18
201508;51296;7353.806;2006-12-14
201509;38304;1776.444;2007-02-09
201510;46884;3579.535;2007-03-09
201511;43332;2051.76;2012-08-21
201512;38603;2121.759;2013-08-12
201513;85782;3661.037;2006-09-04
201514;88750;5942.638;2010-04-29
201515;40963;7463.024;2007-02-05
201516;13563;6795.266;2011-03-13
201517;51466;580.786;2007-06-29
201518;61984;332.093;2010-10-06
201519;51646;8003.391;2002-09-04
201520;66011;6617.338;2003-05-11
201521;71965;4156.053;2006-12-11
201522;24225;1168.098;2002-02-24
201523;16931;9741.685;2010-08-12
201524;54709;32.09;2013-02-17
201525;36192;4910.411;2011-03-23
201526;14209;7650.302;2006-03-15
201527;79846;6221.909;2009-05-05
201528;44041;426.84;2011-11-05
201529;70078;3948.697;2005-01-15
201530;30342;1166.872;2008-03-04
201531;31335;5814.134;2010-05-29
201532;63200;9379.146;2013-11-19
201533;64710;6101.393;2007-04-14
201534;75407;7193.282;2009-08-20
201535;10519;9268.516;2006-02-25
201536;82098;1223.556;2001-09-27
203651;51567;9199.507;2010-07-11
203652;43467;3347.835;2002-06-10
203653;12555;9584.39;2004-07-09
203654;22933;1487.585;2009-11-01
203655;70083;1889.654;2004-10-27
203656;21820;6329.546;2004-08-03
203657;38460;3679.104;2004-04-11
203658;75523;8485.923;2009-07-29
203659;17901;4002.276;2004-10-28
203660;69119;8474.723;2013-05-06
203661;51100;110.989;2005-01-17
203662;38443;8298.357;2009-11-30
203663;76023;7826.036;2008-03-29
203664;55538;9902.467;2010-01-07
203665;18229;5787.962;2013-02-08
203666;76705;4909.228;2008-03-23
203667;80382;8547.19;2012-11-26
203668;28029;7420.44;2006-04-03
203669;86609;3385.6;2005-06-20
203670;39358;2705.532;2003-05-07
203671;47899;8299.859;2007-09-05
203672;30619;3200.282;2009-10-03
203673;35436;1363.083;2003-12-03
203674;36426;5429.567;2008-01-08
203675;87783;1004.038;2008-09-28
203676;96332;2000.02;2004-02-02
203677;31378;2778.088;2001-07-19
203678;39726;4651.794;2009-01-06
203679;72653;3395.151;2007-12-25
203680;44881;8529.399;2009-01-13
203681;41866;6008.976;2005-11-08
203682;18281;1914.87;2006-12-18
203683;88071;4043.843;2009-06-09
203684;36046;2145.949;2009-07-22
203685;79244;7029.139;2004-02-10
203686;16372;847.134;2013-04-18
203687;29456;2517.96;2005-08-19
203688;46322;9363.245;2001-04-03
203689;78736;2430.116;2012-06-04
203690;53091;6926.469;2001-05-01
203691;10660;9507.017;2014-02-18
203692;99566;5070.403;2003-07-01
203693;15623;2174.168;2009-12-29
203694;48440;6287.908;2001-05-21
203695;76330;975.866;2011-06-21
203696;73361;1599.175;2013-11-30
203697;78461;8253.671;2012-09-20
203698;64354;6677.185;2006-09-10
203699;99621;6064.598;2008-09-08
203700;91350;5284.843;2013-11-17
203701;72966;3832.377;2013-11-03
203702;83608;9913.025;2014-01-12
203703;50933;5484.816;2007-10-13
203704;84049;9666.998;2009-09-30
203705;39851;7876.711;2001-09-10
203706;28114;895.412;2005-04-17
203707;75148;9961.107;2003-09-09
203708;34879;5490.329;2008-06-25
203709;23837;5465.936;2007-07-02
203710;81698;1541.395;2004-09-21
203711;45985;4324.526;2007-04-09
203712;46680;3256.008;2002-07-14
203713;86492;7096.635;2010-04-28
203714;36828;7748.685;2007-11-27
203715;51391;5367.051;2011-12-19
203716;34932;8439.789;2009-06-25
203717;17689;3453.018;2014-02-08
203718;36246;3591.587;2005-03-06
203719;96059;6625.204;2004-08-11
203720;84218;5018.878;2005-10-29
203721;91279;9329.235;2001-09-13
203722;82160;5584.811;2008-09-07
203723;69267;8123.457;2004-06-25
203724;10844;3768.661;2003-12-04
203725;61569;1318.916;2009-09-12
203726;36169;3610.754;2011-04-06
203727;66245;3123.737;2013-02-05
203728;77002;4882.363;2010-10-08
203729;54683;4953.526;2008-09-23
203730;43166;2777.204;2008-10-17
203731;46025;4543.988;2006-09-18
203732;11330;5577.135;2009-03-22
203733;49916;4729.712;2007-01-25
203734;66500;4206.88;2005-05-26
203735;45731;947.874;2002-03-14
203736;66348;9847.025;2001-12-06
203737;54063;7810.928;2011-07-25
203738;81457;2242.612;2001-09-15
203739;38897;4315.975;2012-11-06
203740;83280;6805.034;2007-11-09
203741;14670;3071.403;2014-01-09
203742;36932;5635.951;2004-08-16
203743;36227;4804.768;2010-07-21
203744;23047;9240.841;2013-01-20
203745;96075;7072.733;2005-10-18
203746;54389;2854.793;2002-10-24
203747;31033;7080.81;2008-08-29
203748;29718;1616.808;2006-10-18
203749;47041;7769.166;2001-10-29
203750;51839;9160.237;2008-01-25
203751;11211;4521.735;2013-11-21
203752;21626;6642.496;2008-01-17
203753;77589;9862.636;2011-04-01
203754;94175;7536.936;2014-01-04
203755;71405;9650.86;2002-08-01
203756;32393;1546.864;2010-02-23
203757;55016;5071.105;2004-07-19
203758;63863;227.611;2008-02-25
203759;88012;2173.001;2010-01-18
203760;60521;9057.96;2009-01-10
203761;22591;8125.74;2008-12-25
203762;97608;9307.74;2008-10-05
203763;79617;9302.61;2002-07-08
203764;29905;119.892;2011-06-23
203765;54863;7940.631;2008-11-03
203766;70149;7070.46;2004-11-09
203767;99271;1407.866;2001-04-12
203768;94112;3094.74;2007-08-12
203769;99876;1656.828;2005-09-09
203770;66262;4902.606;2003-04-07
203771;91836;6628.396;2005-08-26
203772;87669;8761.934;2011-08-14
203773;50912;2362.658;2009-01-28
203774;27925;620.817;2011-01-08
203775;37215;6269.83;2003-08-09
203776;94108;4208.733;2013-11-15
203777;35798;4637.205;2009-06-13
203778;99109;837.017;2008-03-20
203779;29734;6262.393;2009-11-19
203780;63154;2398.494;2008-11-21
203781;66583;2616.563;2010-01-22
203782;80156;5150.655;2004-10-06
203783;33914;8727.21;2008-09-17
203784;62043;4543.413;2011-10-31
203785;49877;5675.717;2012-08-05
203786;77059;2101.107;2001-10-18
203787;17466;2145.859;2002-12-21
203788;54861;7529.322;2005-11-29
203789;78865;6151.607;2013-02-27
203790;11504;7624.08;2010-03-15
203791;29116;2938.284;2006-08-30
203792;43705;8337.804;2010-04-07
203793;54501;2503.764;2011-08-01
203794;43177;9362.528;2005-02-08
203795;74041;5142.592;2007-04-30
203796;72333;7455.249;2004-01-12
203797;87073;8921.248;2004-08-14
203798;93090;6475.462;2011-06-26
203799;13786;8497.558;2003-03-21
203800;71064;8838.218;2008-12-12
203801;36567;8969.066;2009-03-23
203802;40835;2045.848;2010-05-12
203803;38719;6435.732;2009-10-25
203804;56420;2949.738;2003-05-13
203805;73714;1357.789;2001-06-16
203806;36113;1352.961;2003-09-11
203807;43011;1947.164;2011-08-10
203808;47536;8130.542;2014-01-08
203809;84653;5953.965;2013-07-10
203810;98241;9407.157;2012-04-20
203811;97992;7633.359;2009-10-09
203812;97068;7980.924;2013-08-13
203813;16237;4321.281;2010-06-27
203814;68284;4861.458;2008-10-13
203815;91893;4124.164;2005-03-10
203816;63585;3314.846;2009-07-04
203817;65324;9994.834;2005-03-14
203818;37111;6993.661;2013-06-21
203819;52694;1128.187;2011-06-02
203820;24009;4392.949;2005-09-30
203821;45910;6888.204;2012-03-06
203822;49388;2479.74;2009-08-09
203823;28540;6898.743;2006-07-08
203824;19413;7351.156;2010-09-30
203825;30122;4090.944;2010-06-04
203826;98877;7948.515;2010-03-08
203827;66847;4494.314;2008-11-09
203828;73438;1368.907;2011-08-09
203829;46678;1673.608;2010-07-27
203830;49757;461.062;2002-08-15
203831;32073;738.401;2011-10-03
203832;10783;8805.17;2012-08-20
203833;50328;9444.609;2012-10-16
203834;60236;2806.572;2012-07-09
203835;36144;4636.624;2002-10-12
203836;54282;6049.844;2007-09-11
203837;79726;5508.297;2011-04-08
203838;57514;186.431;2001-04-30
203839;45051;9196.118;2013-01-03
203840;62532;5412.604;2002-10-19
203841;51644;3729.572;2007-10-27
203842;60988;3895.313;2011-10-29
202501;52328;2621.585;2001-06-30
202502;22781;6642.205;2012-02-18
202503;72044;7140.293;2013-06-09
202504;29680;1449.805;2013-04-15
202505;38869;6024.51;2002-05-22
202506;43808;2585.652;2001-04-26
202507;33439;528.279;2011-10-19
202508;77807;1058.852;2007-03-31
202509;53063;3570.934;2002-03-08
202510;63099;8755.7;2013-07-20
202511;89362;9805.88;2003-11-12
202512;26218;2122.086;2010-05-03
202513;68337;324.001;2003-09-30
202514;11952;124.068;2003-11-11
202515;28332;8666.068;2013-09-24
202516;96763;2608.03;2011-06-13
202517;31480;4565.191;2005-07-18
202518;94509;313.254;2013-01-22
202519;93784;4133.424;2005-04-04
202520;89574;684.064;2010-10-27
202521;84556;3683.141;2005-01-21
202522;95060;8917.673;2011-07-13
202523;32027;1635.107;2003-02-24
202524;28248;1042.006;2008-11-25
202525;43036;5702.925;2014-03-01
202526;91919;6701.243;2003-11-23
202527;58104;6158.442;2004-01-03
202528;85167;1173.006;2006-05-11
202529;44781;5521.11;2006-05-20
202530;25537;8089.022;2003-01-05
202531;95078;2268.063;2006-02-26
202532;97973;6361.714;2003-02-26
202533;12880;9946.871;2007-10-30
202534;40735;678.984;2004-12-02
202535;95747;696.579;2009-03-27
202536;76429;5145.09;2014-03-24
202537;43464;8164.423;2006-07-23
202538;94853;4602.237;2011-11-21
202539;51999;5987.628;2012-10-17
202540;23906;6242.552;2010-11-05
202541;92143;1679.541;2001-10-11
202542;57330;1650.829;2003-12-26
202543;18176;621.01;2005-06-30
202544;59977;8.041;2012-11-02
202545;26386;8083.559;2001-05-04
202546;61518;2463.688;2002-08-11
202547;52759;457.827;2006-11-07
202548;40619;5310.99;2003-01-24
202549;34959;4659.413;2009-05-20
202550;41945;4022.487;2006-04-24
202551;71220;7479.369;2009-02-10
202552;30143;6281.532;2002-11-05
202553;52899;1226.854;2010-01-31
202554;53486;6908.646;2004-02-08
202555;10379;7475.53;2009-05-14
202556;52605;2206.676;2002-11-06
202557;25945;5110.789;2005-11-09
202558;76114;3868.183;2010-07-24
202559;55582;3041.945;2005-10-24
202560;84634;1337.031;2012-02-03
202561;48957;1674.096;2009-04-11
202562;14900;4493.381;2007-02-24
202563;38470;7380.956;2003-04-18
202564;55383;9377.222;2003-07-02
202565;78297;1972.879;2004-12-28
202566;91465;1420.585;2013-07-21
202567;91537;9348.141;2013-05-10
202568;91379;5759.671;2006-04-16
202569;45653;6498.306;2011-04-07
202570;79171;4844.82;2008-10-27
202571;67207;2532.826;2001-08-27
202572;50117;6451.243;2011-01-09
202573;66748;8008.178;2003-11-10
202574;11974;4039.841;2011-05-06
202575;18923;7908.721;2006-04-11
202576;31051;6228.986;2001-09-23
202577;82800;1620.857;2013-09-26
202578;40025;3507.039;2002-07-12
202579;48036;3890.544;2009-04-19
202580;44175;8590.439;2009-08-02
202581;40057;6782.012;2002-10-01
202582;41841;6983.478;2008-07-19
202583;80823;6564.125;2006-04-22
202584;39706;2686.341;2008-05-05
202585;28535;9675.549;2013-04-17
202586;72566;5980.4;2002-05-13
202587;83443;5738.49;2001-04-08
202588;74694;4332.268;2007-12-16
202589;77670;3714.004;2001-10-15
202590;95959;5678.474;2003-10-26
202591;34725;7620.743;2004-11-30
202592;53917;4769.938;2006-12-28
202593;80623;9719.093;2004-07-15
202594;75700;7897.891;2012-01-16
202595;13744;6718.788;2004-12-07
202596;56153;6338.505;2005-11-15
202597;35900;2834.603;2005-03-16
202598;18029;2078.509;2002-08-06
202599;45156;6687.971;2008-05-31
202600;11862;9518.405;2005-01-12
202601;91780;962.155;2005-06-05
202602;83796;719.788;2010-10-21
202603;91932;7906.599;2004-12-29
202604;19799;4359.557;2001-08-15
202605;93645;4287.119;2009-11-17
202606;25862;5353.196;2001-12-20
202607;47637;5973.593;2009-12-27
202608;40850;324.899;2007-04-26
202609;44541;1024.4;2013-03-18
202610;34406;1183.715;2011-12-23
202611;47183;7979.327;2005-10-09
202612;77415;2949.749;2003-08-30
202613;64557;3607.017;2002-11-14
202614;77033;6648.712;2009-06-26
202615;51906;6540.789;2013-10-24
202616;99973;3762.895;2013-02-01
202617;67152;9085.984;2007-09-13
202618;43863;3475.634;2009-06-29
202619;62830;8245.803;2007-07-05
202620;43862;4816.412;2002-05-08
202621;94276;1404.619;2014-03-11
202622;63393;4648.389;2012-08-29
202623;23007;5599.832;2001-05-15
202624;32971;7453.741;2002-10-08
202625;35926;5669.263;2007-11-02
202626;53583;4262.677;2008-12-13
202627;11649;1929.289;2007-08-25
202628;64322;4867.69;2006-12-21
202629;94558;6253.837;2007-08-24
202630;49918;7506.773;2011-07-22
202631;72228;6019.175;2012-08-24
202632;63042;1035.943;2003-06-10
202633;97675;4243.489;2005-05-13
202634;11579;6110.278;2010-10-09
202635;86216;4251.749;2009-05-06
202636;60125;8137.968;2010-12-13
202637;29842;8201.248;2012-01-23
202638;98713;6467.556;2003-11-15
202639;34826;5422.062;2010-01-29
202640;79749;6063.617;2012-11-07
202641;82072;2835.182;2002-06-21
202642;21484;9728.793;2006-04-23
202643;40452;6604.34;2004-06-11
202644;71815;2811.815;2006-11-11
202645;68727;7330.989;2002-10-20
202646;46720;7681.292;2002-04-07
202647;52956;2881.451;2008-02-10
202648;27620;5616.612;2012-11-18
202649;38173;9021.281;2005-09-26
202650;24901;3564.147;2002-05-06
202651;65431;7859.329;2011-08-26
202652;11958;2328.024;2012-04-30
202653;47733;225.308;2008-08-20
202654;86805;3075.329;2008-03-16
202655;56175;998.684;2001-10-04
202656;99911;5594.692;2005-09-20
202657;55879;1056.596;2005-05-10
202658;43792;304.134;2012-10-04
202659;11806;8158.611;2011-03-22
202660;26401;9094.864;2004-04-08
202661;91038;369.019;2003-09-17
202662;74747;6476.892;2011-06-29
202663;69976;279.059;2013-04-05
202664;77871;1302.742;2004-12-01
202665;94294;3163.121;2005-02-21
202666;11898;8096.926;2009-04-29
202667;35045;4890.843;2010-07-22
202668;45874;119.103;2010-03-29
202669;52739;910.434;2006-05-07
202670;61068;7234.685;2008-09-20
202671;28654;4921.079;2011-08-27
202672;82643;4830.756;2004-11-10
202673;47730;9497.975;2011-11-28
202674;81871;5372.769;2004-03-23
202675;19870;3146.758;2003-08-19
202676;19862;4707.462;2005-03-23
202677;55676;8636.332;2013-02-18
202678;90706;6337.905;2011-07-17
202679;85134;5610.621;2008-12-28
202680;52216;5852.417;2003-04-23
202681;57484;1285.412;2003-09-12
202682;79454;7008.282;2013-02-07
202683;69451;7062.909;2003-07-21
202684;85892;5496.702;2006-01-31
202685;97138;9722.379;2004-08-09
202686;20760;3190.27;2009-07-05
202687;45864;1022.131;2002-02-08
202688;39015;7115.061;2008-02-19
202689;48659;9071.174;2005-01-07
202690;19504;7125.604;2001-08-28
202691;83579;2492.167;2010-08-07
202692;38188;2444.251;2012-11-30
202693;46769;1463.996;2009-05-29
202694;46130;5182.079;2009-08-13
202695;74148;5181.663;2008-01-30
202696;78505;6068.744;2007-08-31
202697;74791;9167.847;2011-02-21
202698;79056;2316.626;2006-08-27
202699;60651;3342.4;2001-07-09
202700;88265;6932.173;2010-02-04
202701;10104;6329.262;2007-09-04
202702;67175;3461.514;2003-11-16
202703;75231;2262.768;2005-08-09
202704;20654;721.197;2002-10-04
202705;57071;7939.413;2012-04-25
202706;19387;2763.394;2007-12-29
202707;56453;5707.898;2004-06-30
202708;73704;4097.828;2014-02-28
202709;46984;8848.064;2001-12-17
202710;31579;5624.747;2010-11-09
202711;11483;6912.229;2004-07-23
202712;98827;1452.87;2010-07-07
202713;84373;669.703;2010-11-26
202714;63880;133.826;2004-06-15
202715;33935;3001.525;2012-01-02
202716;43990;8218.334;2013-12-12
202717;63146;1202.919;2008-07-15
202718;37415;7965.811;2002-04-06
202719;44345;2828.475;2006-10-20
202720;59398;4810.431;2007-12-30
202721;62991;3349.897;2008-12-31
202722;79527;1847.776;2001-07-01
202723;68817;8765.132;2010-07-30
202724;46513;5691.721;2002-08-28
202725;14719;6394.639;2004-11-18
202726;84911;6717.2;2012-06-25
202727;95322;4727.557;2012-11-14
202728;72927;5450.385;2009-06-17
202729;79503;1475.851;2003-12-20
202730;90781;3162.529;2013-10-30
202731;13820;481.567;2011-06-12
202732;17721;6407.996;2011-06-25
202733;61907;4408.381;2009-05-31
202734;55893;9271.477;2006-11-28
202735;69614;3597.822;2011-10-26
202736;97443;5022.87;2008-10-07
202737;53594;6026.562;2011-09-06
202738;95408;7161.043;2008-03-24
202739;45773;3424.531;2013-07-27
202740;63494;2274.432;2006-11-06
202741;60549;8346.552;2003-10-31
202742;92851;6625.766;2003-09-01
202743;54579;1837.491;2003-12-11
202744;71182;6831.632;2006-10-04
202745;55974;9726.158;2013-10-09
202746;18270;2189.281;2002-04-30
202747;62328;3336.704;2005-04-29
202748;12294;7062.437;2004-03-26
202749;59237;8030.63;2002-08-31
202750;94153;470.773;2009-01-12
202751;65643;3157.984;2002-12-26
202752;39453;4205.089;2003-01-17
202753;78848;1231.868;2002-04-04
202754;93213;8839.394;2003-10-08
202755;39936;464.282;2013-01-17
202756;74908;2267.137;2003-01-07
202757;77851;7778.517;2012-01-21
202758;32998;3419.365;2003-09-16
202759;77182;9997.212;2007-09-22
202760;11111;8120.624;2009-07-19
202761;26658;5167.531;2003-10-05
202762;65939;9550.45;2002-12-27
202763;56397;2396.737;2005-10-14
202764;29520;181.494;2004-11-06
202765;95014;3396.876;2010-12-31
202766;97096;9330.938;2008-01-03
202767;71622;2675.062;2013-06-23
202768;39345;8676.235;2005-01-06
202769;92990;3434.864;2012-09-11
202770;37115;7343.537;2006-06-15
202771;90373;534.795;2005-12-28
202772;40362;5404.388;2003-09-21
202773;65112;1082.696;2008-05-17
202774;67530;3461.303;2008-02-17
202775;33592;1969.057;2006-06-27
202776;46081;2934.236;2001-07-11
202777;58978;27.703;2009-07-01
202778;32164;9203.019;2002-04-05
202779;98814;5932.126;2001-12-14
202780;27946;5579.401;2013-06-10
202781;68512;5980.059;2002-09-16
202782;95364;3951.198;2002-07-10
202783;15058;9069.72;2005-11-19
202784;58085;7407.058;2012-02-01
202785;92186;9950.092;2011-04-27
202786;66013;37.391;2007-02-20
202787;91087;576.557;2011-07-28
202788;95654;9495.799;2011-06-10
202789;96367;8806.436;2009-05-12
202790;15714;9541.4;2011-12-11
202791;98250;4941.804;2012-11-08
202792;32160;3939.053;2006-08-10
202793;27446;3511.151;2003-08-11
202794;88610;7220.865;2004-04-23
202795;49241;1138.906;2013-01-18
202796;88741;6541.957;2003-07-07
202797;14663;525.263;2002-02-28
202798;92987;8004.099;2002-09-26
202799;61520;3756.255;2010-05-19
202800;35889;1254.954;2002-12-31
202801;82786;4319.705;2005-05-19
202802;30267;74.972;2008-07-28
202803;99847;1787.129;2010-05-02
202804;64019;453.06;2006-08-16
202805;36747;5954.777;2009-06-27
202806;95570;8742.359;2005-09-27
202807;11924;9302.957;2005-07-15
202808;34836;2203.787;2003-09-08
202809;99140;5120.104;2013-09-19
202810;26636;3137.041;2013-06-03
202811;92698;6884.732;2012-07-14
202812;12348;9560.242;2009-10-07
202813;25104;764.09;2001-05-14
202814;52903;4397.222;2008-03-03
202815;22563;2805.601;2002-02-06
202816;84693;9375.957;2013-08-31
202817;27308;2984.397;2011-04-02
202818;66427;8514.279;2001-07-15
202819;59732;3236.577;2007-11-12
202820;95905;391.11;2010-10-07
202821;95751;3138.893;2009-12-21
202822;98443;7695.87;2007-07-28
202823;15207;6726.877;2006-12-10
202824;88034;6465.5;2005-06-04
202825;66671;4057.185;2007-11-28
202826;99213;582.701;2004-07-27
202827;20394;9077.137;2001-07-05
202828;13559;6981.551;2001-06-28
202829;73871;8641.704;2011-05-15
202830;30354;5840.861;2009-12-01
202831;85233;8170.716;2006-11-25
202832;77882;8843.075;2012-04-08
202833;57164;3968.719;2001-06-03
202834;14431;8348.669;2007-07-25
202835;18136;9016.88;2013-05-03
202836;55469;9264.506;2008-11-14
202837;77780;2096.822;2014-01-27
202838;77134;3477.788;2009-03-21
202839;42052;2433.872;2010-04-23
202840;54364;3089.407;2004-03-01
202841;55668;7492.067;2010-12-30
202842;39284;8434.435;2007-09-29
202843;90598;7938.972;2012-11-10
202844;73924;6995.712;2012-07-26
202845;66772;3329.563;2011-10-25
202846;15014;4972.196;2007-11-07
202847;13514;4547.692;2001-03-29
202848;28245;3145.585;2011-04-21
202849;31893;8762.796;2010-02-27
202850;88182;146.013;2002-05-07
202851;56427;2383.723;2008-03-21
202852;30695;4229.987;2011-09-03
202853;43440;2614.694;2012-01-24
202854;49845;9106.135;2014-03-13
202855;65289;3118.378;2013-12-04
202856;64196;9869.437;2007-09-20
202857;34572;6379.571;2012-04-03
202858;86194;5567.022;2006-03-13
202859;70075;7473.32;2013-07-11
202860;19000;3375.639;2011-05-05
202861;25522;2892.416;2003-05-20
202862;52179;5164.71;2011-07-30
202863;44741;8983.474;2008-01-02
202864;54208;5988.426;2004-05-08
202865;50773;443.861;2002-03-21
202866;22933;4389.045;2002-08-24
202867;70083;961.921;2012-12-18
202868;21820;793.281;2002-02-18
202869;38460;1091.465;2004-05-13
202870;75523;4221.647;2012-10-03
202871;17901;6696.426;2002-03-24
202872;69119;2113.686;2003-09-02
202873;51100;7348.835;2004-05-14
202874;38443;8029.53;2006-03-26
202875;76023;2716.062;2010-01-06
202876;55538;3945.702;2001-04-24
202877;18229;8300.84;2010-11-04
202878;76705;503.61;2013-08-14
202879;80382;7019.957;2006-06-05
202880;28029;2803.819;2012-11-29
202881;86609;9822.74;2007-04-12
202882;39358;2199.623;2001-12-27
202883;47899;9471.423;2013-05-14
202884;30619;4092.756;2006-04-27
202885;35436;2918.716;2009-10-18
202886;36426;4656.364;2004-01-19
202887;87783;5508.503;2007-11-04
202888;96332;5496.81;2006-08-08
202889;31378;3242.627;2006-11-29
202890;39726;7002.904;2004-05-31
202891;72653;1445.382;2004-05-12
202892;44881;3079.233;2009-07-09
202893;41866;6518.692;2013-02-25
202894;18281;1966.983;2002-05-09
202895;88071;327.898;2003-10-19
202896;36046;9442.944;2007-06-14
202897;79244;5027.24;2011-09-29
202898;16372;8520.634;2003-05-23
202899;29456;383.675;2002-03-04
202900;46322;4855.13;2006-04-05
202901;78736;4751.903;2013-12-08
202902;53091;3787.012;2003-03-06
202903;10660;6735.478;2008-09-03
202904;99566;7558.189;2011-05-09
202905;15623;6220.161;2010-10-17
202906;48440;1760.083;2009-05-16
202907;76330;1404.112;2002-08-17
202908;73361;2698.367;2008-06-05
202909;78461;5078.815;2009-08-22
202910;64354;3530.372;2008-12-18
202911;99621;4042.417;2010-04-22
202912;91350;1624.387;2013-06-07
202913;72966;531.992;2012-02-13
202914;83608;2692.711;2011-05-31
202915;50933;7662.451;2009-01-31
202916;84049;7485.699;2002-11-23
202917;39851;55.262;2013-01-19
202918;28114;7928.283;2012-06-16
202919;75148;1159.746;2003-11-04
202920;34879;5906.247;2007-01-28
202921;23837;7740.885;2006-04-26
202922;81698;3230.115;2005-12-26
202923;45985;2564.976;2003-04-29
202924;46680;4159.123;2004-09-01
202925;86492;7855.467;2004-07-24
202926;36828;2376.424;2007-06-27
202927;51391;5661.273;2011-09-13
202928;34932;5723.143;2012-04-23
202929;17689;8814.565;2007-09-08
202930;36246;8219.226;2009-04-20
202931;96059;8325.244;2004-05-30
202932;84218;5177.624;2004-01-14
